dataset,split,crps,rmse,nll
energy,9,0.21642041206359863,0.4768386259743035,0.31499937176704407
energy,10,0.19485785067081451,0.3534208455196616,0.32056567072868347
energy,11,0.20665201544761658,0.41410544910447594,0.3664001524448395
energy,12,0.21117624640464783,0.4742180894975917,0.373505175113678
energy,13,0.22070465981960297,0.4163359541540727,0.44718602299690247
energy,14,0.19245168566703796,0.36187381263235047,0.27008092403411865
energy,15,0.17432518303394318,0.3242848340443259,0.22819669544696808
energy,16,0.29574379324913025,0.5852105781382656,1.1562260389328003
energy,17,0.1767202466726303,0.3492993093331971,0.23634707927703857
energy,18,0.2529124319553375,0.5068919714968613,0.610996425151825
energy,19,0.29022058844566345,0.5380576623040472,0.745560884475708
protein-tertiary-structure,0,1.7925963401794434,3.8312910416911135,2.2388322353363037
protein-tertiary-structure,1,1.7718429565429688,3.814705007804643,2.2479541301727295
protein-tertiary-structure,2,1.7478816509246826,3.756968318152752,2.209205150604248
protein-tertiary-structure,3,1.7558666467666626,3.738367348758698,2.245354413986206
protein-tertiary-structure,4,1.7708534002304077,3.8125749174167747,2.2123172283172607
